konami_id,name,text
15459,광폭과 공모,"【조건】자신 필드의 앞면 표시 일반 몬스터의 종족이 2종류 이상일 경우, 상대가 몬스터를 일반 소환했을 때에 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터(레벨 6 이하) 1장을 고르고 파괴한다."
17546,교검사애,"【조건】자신 몬스터(땅 속성)가 상대 몬스터의 공격으로 파괴되었을 때에 발동할 수 있다.
【효과】[자신 묘지 일반 몬스터(땅 속성)의 수] × 100 데미지를 상대에게 준다. 그 후, 상대 필드의 앞면 표시 일반 몬스터 1장을 고르고 파괴할 수 있다."
15444,교령 문어,"【조건】800 LP를 지불하고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터 1장을 고르고, 이 카드의 공격력을 턴 종료시까지 [고른 몬스터의 레벨] × 100 올린다. 그 후, 고른 몬스터를 덱으로 되돌린다."
15198,교전어 사메가론,"【조건】패의 몬스터(물 속성) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 수비 표시 몬스터 1장을 고르고 앞면 공격 표시로 한다."
15418,구릿빛 검사 카난,불야성을 주 무대로 싸우는 여전사. 구릿빛 화장을 해도 검과 방패는 놓을 수 없었다. 버블리 엘프와는 영원한 우정을 맹세했다.
16928,구성의 무녀,"【조건】자신 묘지의 ""퓨전"" 1장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신은 1장 드로우한다. 자신 필드에 앞면 표시 몬스터(레벨 9)가 있을 경우, 추가로 자신 필드의 모든 앞면 표시 몬스터의 공격력은 턴 종료시까지 400 올린다."
15226,구신의 인장,"【조건】1000 LP를 지불하고 발동할 수 있다.
【효과】상대 필드의 뒷면 표시 카드를 전부 확인한다."
16318,구이 빈 솔저,검이나 콩을 사용해 공격해오는 식물전사. 생각보다 뜨겁다.
15667,궁전의 가고일,"【조건】패 1장을 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 레벨은 턴 종료시까지 1개 올라간다."
16127,권악희 메리켄색소,합주부대의 무드메이커. 다이나믹한 음색은 단독으로 싸우기에 충분하다. 왼손의 무기는 혼자서 장착할 수 없다.
16981,귀장 메자메,"【조건】이 카드를 일반 소환한 턴에, 상대 필드에 앞면 표시 몬스터(공격력 2500 이상)가 있을 경우에 발동할 수 있다.
【효과】자신 묘지의 몬스터(레벨 7 이상 / 전사족) 1장을 고르고 패에 넣는다. 이 턴에, 자신은 몬스터(수비력 1900 이하)로 공격할 수 없다."
15165,그라비티 프레스 드래곤,"【조건】패 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력 / 수비력을 턴 종료시까지 700 내린다."
16172,그랜드 익스트림,"【조건】없음
【효과】패의 몬스터(어류족 또는 해룡족) 1장을 자신 필드에 앞면 표시로 특수 소환한다. 그 후, 상대 묘지의 몬스터를 5장까지 고르고 덱으로 되돌릴 수 있다."
17521,그랜드 케로베로스,"【조건】없음
【효과】[자신 필드의 앞면 표시 몬스터(땅 속성 / 기계족)의 수] × 300 데미지를 상대에게 준다."
18775,그랜드마스터 바시노모스,해저에 있는 수수께끼의 생명체. 그 서식지에는 전설의 해룡이 살고 있다고 한다.
16892,그레이스사우루스,싸우는 것을 좋아하지 않는 온화한 성격의 공룡. 언제나 따뜻하게 관객들을 지켜보고 있다.
17978,그레이스톰 레버리,"【조건】자신 필드의 이 카드 이외의 카드 1장을 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지 500 올린다. 서로의 필드에 마법 / 함정 카드가 없을 경우, 추가로 이 턴에, 이 카드는 몬스터에 2회 공격할 수 있다."
17504,그레이트 코스모나크,"【조건】패 1장을 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지 800 올린다."
18683,그레이트혼 맘모스,"【조건】이 카드를 일반 소환한 턴에, 덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】다음 상대 턴 종료시까지, 이 카드가 앞면 표시인 동안, 양쪽 플레이어는 앞면 표시 몬스터(레벨 4 이하)의 효과를 발동할 수 없다."
15217,그렘린,장난을 좋아하는 작은 악마. 어둠 속에서 기습해 오므로 주의해야 한다.
17498,그리폴,딱딱한 몸으로 수비하는 것이 특기. 어설픈 공격은 되받아친다.
18597,그린아이즈 스타캣,"【조건】패의 몬스터(야수족 또는 전사족 / 수비력 200) 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신은 1장 드로우한다. 이 효과의 조건으로 일반 몬스터를 묘지로 보냈을 경우, 추가로 이 턴에, 몬스터(수비력 200)를 공격 표시로 어드밴스 소환할 경우, 앞면 표시의 이 카드는 2장만큼의 릴리스로 할 수 있다."
16606,극상초밥천사 아가리브엘,"【조건】패의 몬스터(천사족) 1장을 묘지로 보내고 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터 1장을 고르고, 그 공격력을 턴 종료시까지 1000 올린다."
18592,극주의 마하바이오,"【조건】없음
【지속 효과】이 카드의 공격력은, [이 카드가 장착하고 있는 장착 마법 카드의 수와 상대 필드의 앞면 표시 일반 몬스터의 수의 합계] × 500 올린다."
16926,기가테크 울프,전신이 강철로 되어 있는 늑대. 날카로운 송곳니로 달려들어 물어뜯는다.
15691,기동요새의 배스큘,"【조건】이 카드를 일반 소환한 턴에, 덱 위에서 카드 3장을 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 표시 형식을 변경한다(공격 표시는 앞면 수비 표시로, 수비 표시는 앞면 공격 표시로 한다). 그 후, 자신 묘지의 일반 몬스터(땅 속성) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환할 수 있다."
18778,기승의 웨더에일,"【조건】자신 묘지의 몬스터 2장을 덱으로 되돌리고 발동할 수 있다.
【효과】자신의 덱 위에서 카드를 2장 넘기고, 서로 확인한다. 자신은 넘긴 카드 중에서 몬스터(레벨 10) 1장을 고르고 패에 넣을 수 있다. 남은 카드를 덱으로 되돌린다."
17699,기어다니는 반신,"【조건】이 카드를 일반 소환한 턴에 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(언데드족 / 공격력 0) 1장을 고르고 패에 넣는다."
16660,기업전사 샤인 블랙,출세전쟁에 메모리의 대부분을 써버리고 있는 중견 드론. 보고서에는 뒷담화가 가득.
17014,기와 번,"【조건】자신 필드에 앞면 표시 몬스터(땅 속성 / 기계족)가 있을 경우, 패의 몬스터(땅 속성 / 기계족) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대는 자신의 덱 아래에서 카드 5장을 뽑고, 서로 확인한다. [확인한 카드 중의 몬스터의 수] × 400 데미지를 상대에게 준다. 상대는 확인한 카드를 좋아하는 순서대로 덱 위로 되돌린다."
17010,기장천개,"【조건】자신 묘지의 종족이 다른 몬스터(레벨 7 이상) 3장을, 좋아하는 순서대로 전부 덱 위로 되돌리거나, 좋아하는 순서대로 전부 덱 아래로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터 1장을 고르고 패에 넣는다. 그 후, 상대 필드의 앞면 표시 몬스터 1장을 골라 그 공격력을 턴 종료시까지 1500 내릴 수 있다."
16584,기적의 공진화,"【조건】자신 필드의 앞면 표시 몬스터(공룡족) 1장을 묘지로 보내고 발동할 수 있다.
【효과】패의 몬스터(레벨 5 이상 / 공룡족) 1장을 자신 필드에 앞면 표시로 특수 소환한다. 이 효과로 특수 소환한 몬스터의 공격력은 턴 종료시까지, [이 효과의 조건으로 묘지로 보낸 몬스터의 원래 레벨] × 100 올린다."
16783,기프트타리스트,"【조건】덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】이 카드의 공격력은 턴 종료시까지, [이 카드 이외의 자신 필드의 앞면 표시 몬스터(사이킥족)의 수] × 400 올린다."
16572,긴급귀환,"【조건】상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터(레벨 5 이상) 1장을 고르고 주인의 패로 되돌린다. 이 효과로 몬스터를 패로 되돌렸을 경우, 그 공격을 무효로 한다."
15923,길잃은 고양이,"【조건】상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】상대는 카드의 종류(몬스터 / 마법 / 함정)를 선언하고, 자신의 덱 맨 위의 카드를 묘지로 보낸다. 그 카드가 선언한 종류의 카드가 아니었을 경우, 그 공격을 무효로 하고, 상대에게 300 데미지를 준다."
17542,길조의 가면,"【조건】상대 몬스터의 공격 선언시에 발동할 수 있다.
【효과】자신 필드의 앞면 표시 몬스터(전사족) 1장을 고르고, 그 공격력을 턴 종료시까지, [고른 몬스터의 레벨] × 100 올린다."
18610,길포드 더 라이징,"이 카드는 특수 소환할 수 없다.
【조건】이 카드를 일반 소환한 턴에, 자신 묘지의 몬스터(전사족) 2장을 덱으로 되돌리고 발동할 수 있다.
【효과】이 턴에, 이 카드는 몬스터에 3회 공격할 수 있다."
18582,길포드 더 라이트닝,"이 카드는 몬스터 3장을 릴리스하고 공격 표시로 어드밴스 소환할 수 있다.
【조건】몬스터 3장을 릴리스하고 이 카드를 일반 소환한 턴에 발동할 수 있다.
【효과】상대 필드의 몬스터를 전부 파괴한다."
17021,깜빡! 깜짝!!,"【조건】상대 몬스터(레벨 6 이상)의 공격 선언시에 발동할 수 있다.
【효과】자신 묘지의 몬스터(레벨 6 이하 / 사이킥족) 1장을 고르고, [고른 몬스터의 공격력]만큼 자신의 LP를 회복한다. 이 효과로 1000 LP 이상 회복했을 경우, 추가로 고른 몬스터를 패에 넣을 수 있다."
15224,꼬마 모스,성장하면 어떤 벌레가 될지 알 수 없는 작은 유충.
16578,나리킹 렉스,"【조건】상대의 패가 0장일 경우에 발동할 수 있다.
【효과】양쪽 플레이어는 1장 드로우한다. 이 효과로 서로 드로우했을 경우, 추가로 자신은 자신 묘지의 ""갑부 고블린"" 1장을 고르고 자신의 마법 & 함정 존에 세트할 수 있다."
17944,나사마딜로,"【조건】패의 몬스터(기계족) 1장을 묘지로 보내고 발동할 수 있다.
【효과】상대 필드의 공격 표시 몬스터(레벨 6 이하) 1장을 고르고 뒷면 수비 표시로 한다."
16722,나이트브링거 드래곤,"【조건】덱 맨 위의 카드를 묘지로 보내고 발동할 수 있다.
【효과】상대는 2장 드로우한다. 그 후, [상대 패의 수] × 100 데미지를 상대에게 준다."
17693,나타 드 마음의 변화,"천사와도 같은 악마 점원. 갖다 줄지 말지, 마음이 부르르르 떨리고 있다."
16902,낙오자 모임마,"""낙오자 사역마"" ＋ ""낙오자 사역마""
【조건】없음
【효과】자신 묘지의 일반 몬스터(마법사족) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 이 효과로 ""낙오자 사역마""를 특수 소환했을 경우, 추가로 이 카드의 공격력은 턴 종료시까지 1400 올린다."
15159,낙오자 사역마,"강력한 힘을 숨기고 있다고 여겨지는 사역마. 원래 외로움을 잘 타는 아이지만, 동료들과 떨어지게 되고 최근에는 특히 외로워한다."
17890,난폭한 도깨비소,"【조건】없음
【효과】코인 토스를 1회 실행한다. 앞면인 경우, 상대에게 1000 데미지를 준다. 뒷면인 경우, 자신은 1000 데미지를 받는다."
16356,내습하는 자연,"【조건】자신 필드에 앞면 표시 몬스터(식물족)가 있을 경우에 발동할 수 있다.
【효과】상대 필드의 마법 / 함정 카드 1장을 고르고 파괴한다."
18631,냥더풀 러시,"【조건】패 1장을 덱 아래로 되돌리고 발동할 수 있다.
【효과】자신 묘지의 몬스터(야수족 또는 전사족 / 수비력 200)를 합계 2장까지 고르고, 자신 필드에 앞면 수비 표시로 특수 소환한다. 이 턴에, 자신은 몬스터(수비력 200 이외)로 공격할 수 없다."
17710,네 뒤에 있다!,"【조건】서로의 드로우 페이즈 또는 서로의 메인 페이즈에, 상대가 데미지를 받았을 때에 발동할 수 있다.
【효과】자신의 패 또는 자신 묘지의 ""명해 데드 룰러"" 또는 ""사영 다크 루커"" 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다. 이 효과로 특수 소환한 몬스터의 원래 공격력 / 수비력은, 턴 종료시까지 맞바뀐다."
17584,네뷸라 파워,"【조건】상대가 몬스터를 일반 소환했을 때에 발동할 수 있다.
【효과】자신 필드의 앞면 표시 일반 몬스터(갤럭시족) 1장을 고르고, 그 공격력을 턴 종료시까지, [상대 필드의 몬스터의 수] × 500 올린다."
18267,네오 플랜디시,"【조건】덱 맨 아래의 카드를 묘지로 보내고 발동할 수 있다.
【효과】이 턴에, 이 카드는 상대의 함정 카드의 효과로는 파괴되지 않는다. 이 효과의 조건으로 몬스터(식물족)가 묘지로 보내졌을 경우, 추가로 이 카드의 공격력은 턴 종료시까지 700 올린다."
16977,네크로맨서드,"【조건】이 카드를 일반 소환한 턴에, 상대 필드에 앞면 표시 몬스터(레벨 7 이상)가 있을 경우에 발동할 수 있다.
【효과】자신 묘지의 일반 몬스터(레벨 3) 1장을 고르고, 자신 필드에 앞면 표시로 특수 소환한다."
16113,네크메이드 나나,"【조건】자신 필드의 앞면 표시의 이 카드를 묘지로 보내고 발동할 수 있다.
【효과】자신 묘지의 몬스터(레벨 7) 1장을 골라 덱 아래로 되돌리고, 자신은 2장 드로우한다."
17936,노바 스파크,"【조건】상대가 몬스터를 특수 소환했을 때에 발동할 수 있다.
【효과】패의 일반 몬스터(갤럭시족)를 3장까지 자신 필드에 앞면 표시로 특수 소환한다."
